小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
富莱茵花园,2017.07.29 ,446万,62195,480,7,0,3,0,暂无数据,2室1厅1厨1卫,中楼层,21,71.71,平层,暂无数据,塔楼,西南,1995,简装,钢混结构,集中供暖,两梯十户,70年,有,101101849827,商品房,2017-07-23,普通住宅,暂无数据,非共有,446,62195,2017-07-29
冠城名敦道,2017.07.29 ,428万,81758,450,58,1,2,20,536,1室0厅1厨1卫,高楼层,23,52.35,暂无数据,36.9,塔楼,西,2009,精装,钢混结构,集中供暖,七梯二十三户,70年,有,101101651915,商品房,2017-06-02,普通住宅,满两年,非共有,428,81758,2017-07-29
和平里五区,2017.07.29 ,459万,113138,470,48,0,9,63,1483,1室1厅1厨1卫,中楼层,6,40.57,平层,40,板楼,东南,1996,简装,混合结构,集中供暖,一梯四户,70年,无,101101693524,央产房,2017-06-12,普通住宅,暂无数据,非共有,459,113138,2017-07-29
富莱茵花园,2017.07.29 ,400万,64309,450,121,4,17,209,10828,2室1厅1厨1卫,中楼层,6,62.2,平层,暂无数据,板楼,南 北,1995,简装,混合结构,集中供暖,一梯三户,70年,无,101101411183,央产房,2017-03-30,普通住宅,满五年,非共有,400,64309,2017-07-29
金桥国际,2017.07.29 ,560万,88398,600,145,4,71,122,7346,1室1厅1厨1卫,高楼层,27,63.35,平层,47.64,塔楼,东,2004,精装,钢混结构,集中供暖,四梯十五户,70年,有,101101288881,商品房,2017-03-06,普通住宅,满五年,非共有,560,88398,2017-07-29
安乐林二条,2017.07.29 ,510万,65739,545,22,1,5,35,1265,2室1厅1厨1卫,中楼层,6,77.58,暂无数据,暂无数据,板楼,南 北,1990,简装,混合结构,集中供暖,一梯三户,70年,无,101101786190,已购公房,2017-07-07,普通住宅,满两年,非共有,510,65739,2017-07-29
朝阳门南小街,2017.07.29 ,704万,102924,780,124,6,54,85,7213,2室1厅1厨1卫,中楼层,16,68.4,暂无数据,暂无数据,板塔结合,东 西,2004,精装,钢混结构,自供暖,两梯两户,70年,有,101101399261,商品房,2017-03-28,普通住宅,满五年,非共有,704,102924,2017-07-29
东棉花胡同2号院,2017.07.29 ,758万,118940,779,24,0,45,67,3265,3室1厅1厨1卫,中楼层,5,63.73,暂无数据,63.73,板楼,东 西,1985,简装,混合结构,集中供暖,一梯三户,70年,暂无数据,101101776916,私产,2017-07-05,普通住宅,满五年,非共有,758,118940,2017-07-29
东直门北大街,2017.07.29 ,606万,93088,631,62,1,25,81,5149,2室1厅1厨1卫,低楼层,18,65.1,平层,暂无数据,塔楼,南,1995,精装,钢混结构,集中供暖,两梯七户,70年,有,101101634343,私产,2017-05-28,普通住宅,满五年,非共有,606,93088,2017-07-29
西革新里110号院,2017.07.29 ,296万,66607,319.9,17,0,12,70,2214,1室1厅1厨1卫,顶层,6,44.44,暂无数据,暂无数据,板楼,东,1992,精装,混合结构,集中供暖,一梯十六户,70年,无,101101807250,商品房,2017-07-12,普通住宅,满五年,非共有,296,66607,2017-07-29
永定门东街东里,2017.07.28 ,438万,86493,480,63,0,36,124,5604,2室1厅1厨1卫,低楼层,6,50.64,暂无数据,暂无数据,板楼,南 北,1976,简装,混合结构,集中供暖,一梯三户,70年,无,101101627850,已购公房,2017-05-27,普通住宅,暂无数据,非共有,438,86493,2017-07-28
长青园,2017.07.28 ,640万,70068,699,358,4,42,300,21514,3室2厅1厨2卫,顶层,6,91.34,暂无数据,暂无数据,板楼,南 北,1992,简装,混合结构,集中供暖,一梯两户,70年,无,101100396269,已购公房,2016-08-04,普通住宅,满五年,非共有,640,70068,2017-07-28
北新桥三条1号院,2017.07.28 ,750万,109362,750,4,0,6,19,514,3室1厅1厨1卫,中楼层,5,68.58,暂无数据,65,板楼,南 北,未知,简装,砖混结构,集中供暖,一梯三户,70年,无,101101856368,商品房,2017-07-24,普通住宅,满五年,非共有,750,109362,2017-07-28
东直门南大街,2017.07.28 ,439万,95435,450,29,0,23,0,暂无数据,1室1厅1厨1卫,低楼层,18,46,暂无数据,38,板塔结合,南,1990,简装,钢混结构,集中供暖,两梯十户,70年,有,101101756377,商品房,2017-06-30,普通住宅,暂无数据,非共有,439,95435,2017-07-28
和平里六区,2017.07.27 ,780万,103600,855,59,1,31,12,402,2室1厅1厨1卫,中楼层,18,75.29,暂无数据,暂无数据,塔楼,南 西 北,1993,简装,钢混结构,集中供暖,两梯七户,70年,有,101101638798,央产房,2017-05-30,普通住宅,满五年,非共有,780,103600,2017-07-27
广渠家园,2017.07.27 ,612万,98172,640,39,0,36,90,4877,2室1厅1厨1卫,高楼层,18,62.34,平层,48.69,板楼,东 西,2009,精装,钢混结构,集中供暖,一梯三户,70年,有,101101714141,二类经济适用房,2017-06-18,普通住宅,满两年,非共有,612,98172,2017-07-27
中海紫御公馆,2017.07.27 ,70万,23916,70,3,0,0,0,暂无数据,车位,地下室,1,29.27,暂无数据,11.5,板塔结合,北,2010,精装,钢混结构,集中供暖,暂无数据,40年,有,101101855782,商品房,2017-07-24,车库,暂无数据,共有,70,23916,2017-07-27
后拐棒胡同甲2号院,2017.07.27 ,1120万,91917,1280,19,0,70,0,暂无数据,4室1厅2厨2卫,中楼层,6,121.85,平层,暂无数据,板楼,南 北,1988,简装,混合结构,集中供暖,一梯两户,70年,无,101101790553,已购公房,2017-07-08,普通住宅,暂无数据,非共有,1120,91917,2017-07-27
西水井胡同,2017.07.26 ,695万,92729,715,151,6,79,173,11589,2室1厅1厨1卫,中楼层,16,74.95,平层,暂无数据,板塔结合,东 西,2003,精装,钢混结构,集中供暖,三梯两户,70年,有,101101244022,商品房,2017-02-26,普通住宅,满五年,非共有,695,92729,2017-07-26
安外大街80号院,2017.07.26 ,620万,88915,660,8,0,23,12,233,3室1厅1厨1卫,低楼层,6,69.73,暂无数据,69.73,板楼,南 北,1990,简装,混合结构,集中供暖,一梯两户,70年,无,101101832172,商品房,2017-07-19,普通住宅,暂无数据,非共有,620,88915,2017-07-26
朝阳门内大街,2017.07.26 ,635万,97051,640,42,3,87,139,5620,3室1厅1厨1卫,中楼层,6,65.43,暂无数据,暂无数据,板楼,东 南 北,1991,简装,混合结构,集中供暖,一梯两户,70年,无,101101700753,商品房,2017-06-15,普通住宅,暂无数据,非共有,635,97051,2017-07-26
幸福北里,2017.07.26 ,328万,104692,350,21,0,3,38,1736,1室1厅1厨1卫,中楼层,4,31.33,暂无数据,24,板楼,东 西,1970,简装,砖木结构,暂无数据,一梯六户,70年,无,101101781001,商品房,2017-07-06,普通住宅,满五年,非共有,328,104692,2017-07-26
国瑞城中区,2017.07.26 ,690万,101011,700,28,0,5,81,3261,2室1厅1厨1卫,中楼层,16,68.31,暂无数据,54.24,板塔结合,东,2006,精装,钢混结构,集中供暖,两梯六户,70年,有,101101749538,私产,2017-06-28,普通住宅,满五年,非共有,690,101011,2017-07-26
法华南里,2017.07.26 ,430万,90413,470,108,0,101,145,9809,1室1厅1厨1卫,中楼层,6,47.56,平层,暂无数据,板楼,东,1993,简装,混合结构,集中供暖,一梯四户,70年,无,101101453474,已购公房,2017-04-09,普通住宅,满五年,非共有,430,90413,2017-07-26
中海紫御公馆,2017.07.25 ,2230万,108590,2300,5,0,3,0,暂无数据,4室2厅1厨2卫,低楼层,21,205.36,暂无数据,172.73,板塔结合,南 北,2010,精装,钢混结构,集中供暖,两梯三户,70年,有,101101843617,商品房,2017-07-21,普通住宅,满两年,共有,2230,108590,2017-07-25
帽儿胡同45号院,2017.07.25 ,600万,145526,620,83,2,36,1,18,2室1厅1厨1卫,中楼层,5,41.23,暂无数据,41.23,板楼,南,未知,简装,砖混结构,集中供暖,一梯三户,70年,无,101101543475,央产房,2017-05-03,普通住宅,满五年,非共有,600,145526,2017-07-25
富贵园三区,2017.07.24 ,900万,93682,960,44,2,57,86,6074,3室1厅1厨1卫,中楼层,18,96.07,暂无数据,76.38,塔楼,东南,2002,精装,钢混结构,集中供暖,四梯十六户,70年,有,101101686867,商品房,2017-06-11,普通住宅,满五年,非共有,900,93682,2017-07-24,248,25815,2012-03-05
安乐林中街,2017.07.24 ,402万,57519,480,60,1,21,78,4961,3室1厅1厨1卫,顶层,6,69.89,暂无数据,暂无数据,板楼,南 北,1980,毛坯,混合结构,集中供暖,一梯四户,70年,无,101101622850,已购公房,2017-05-26,普通住宅,暂无数据,非共有,402,57519,2017-07-24
西革新里124号,2017.07.24 ,347万,68254,366,33,1,17,173,4912,2室1厅1厨1卫,顶层,6,50.84,暂无数据,36,板楼,南 北,1981,其他,混合结构,集中供暖,一梯三户,70年,无,101101726590,已购公房,2017-06-22,普通住宅,满五年,非共有,347,68254,2017-07-24
国瑞城东区,2017.07.24 ,725万,105043,770,21,0,19,20,1115,3室1厅1厨1卫,中楼层,16,69.02,暂无数据,55.01,板塔结合,西,2006,简装,钢混结构,集中供暖,两梯九户,70年,有,101101772188,商品房,2017-07-03,普通住宅,满五年,非共有,725,105043,2017-07-24
青年湖东里,2017.07.24 ,400万,95420,430,40,2,30,79,1872,1室1厅1厨1卫,底层,6,41.92,暂无数据,1,板楼,南,1982,简装,砖混结构,集中供暖,一梯三户,70年,无,101101698851,私产,2017-06-14,普通住宅,满五年,非共有,400,95420,2017-07-24
板厂南里,2017.07.23 ,490万,95816,548,53,2,29,43,3952,2室0厅1厨1卫,中楼层,5,51.14,暂无数据,暂无数据,板楼,东 西,1980,简装,混合结构,集中供暖,一梯三户,70年,无,101101647774,商品房,2017-06-01,普通住宅,满五年,非共有,490,95816,2017-07-23
东花市北里中区,2017.07.23 ,550万,95239,577,50,3,2,140,5181,2室1厅1厨1卫,低楼层,6,57.75,平层,57,板楼,南 北,1994,精装,混合结构,暂无数据,一梯两户,70年,无,101101660040,商品房,2017-06-04,普通住宅,满五年,非共有,550,95239,2017-07-23
丽水湾畔家园,2017.07.23 ,880万,89888,960,37,1,4,0,暂无数据,2室1厅1厨1卫,高楼层,21,97.9,暂无数据,78.8,塔楼,东,2002,精装,钢混结构,集中供暖,两梯八户,70年,有,101101706146,商品房,2017-06-16,普通住宅,满五年,非共有,880,89888,2017-07-23
交道口北二条35号院,2017.07.23 ,600万,117740,670,106,2,81,97,4368,2室1厅1厨1卫,底层,6,50.96,暂无数据,43,板楼,南 北,1988,简装,混合结构,集中供暖,一梯两户,70年,无,101101452648,已购公房,2017-04-09,普通住宅,暂无数据,非共有,600,117740,2017-07-23
安外大街,2017.07.23 ,739万,90420,768,63,3,43,83,4498,3室1厅1厨1卫,低楼层,16,81.73,暂无数据,1,板楼,东北,1994,其他,钢混结构,集中供暖,两梯十六户,70年,有,101101607396,商品房,2017-05-21,普通住宅,满五年,共有,739,90420,2017-07-23,210,25695,2011-10-28
沙滩南巷,2017.07.23 ,550万,101702,590,55,1,16,92,4514,2室1厅1厨1卫,底层,5,54.08,暂无数据,暂无数据,板楼,南 北,1985,简装,砖混结构,暂无数据,一梯三户,70年,暂无数据,101101637103,已购公房,2017-05-29,普通住宅,满五年,非共有,550,101702,2017-07-23
和平里六区,2017.07.23 ,538万,105491,570,3,0,3,2,13,1室1厅1厨1卫,高楼层,18,51,平层,40,塔楼,东南,1993,简装,钢混结构,集中供暖,两梯七户,70年,有,101101840807,商品房,2017-07-21,普通住宅,满五年,共有,538,105491,2017-07-23
京禧阁,2017.07.22 ,735万,103976,775,99,1,33,30,1994,1室1厅1厨1卫,低楼层,22,70.69,暂无数据,57.99,塔楼,东,2013,精装,钢混结构,集中供暖,四梯十户,70年,有,101101475279,商品房,2017-04-15,普通住宅,暂无数据,非共有,735,103976,2017-07-22
幸福北里,2017.07.22 ,448万,97817,450,6,0,16,7,324,2室1厅1厨1卫,中楼层,6,45.8,暂无数据,32,板楼,南 北,1985,精装,混合结构,集中供暖,一梯四户,70年,无,101101823557,已购公房,2017-07-16,普通住宅,满五年,非共有,448,97817,2017-07-22
和平里三区,2017.07.21 ,430万,105990,440,4,0,17,41,899,1室1厅1厨1卫,底层,6,40.57,暂无数据,32,板楼,西,1996,精装,混合结构,集中供暖,一梯四户,70年,无,101101828971,央产房,2017-07-18,普通住宅,暂无数据,非共有,430,105990,2017-07-21
左安浦园,2017.07.21 ,500万,82237,516,92,2,65,190,10503,2室1厅1厨1卫,中楼层,16,60.8,暂无数据,50.65,板塔结合,东南,2004,简装,钢混结构,自供暖,三梯十二户,70年,有,101101496818,一类经济适用房,2017-04-20,普通住宅,满五年,非共有,500,82237,2017-07-21
民旺园,2017.07.21 ,530万,82273,560,70,3,43,198,9427,2室1厅1厨1卫,中楼层,4,64.42,暂无数据,暂无数据,板楼,南 北,1999,简装,混合结构,集中供暖,一梯五户,70年,无,101101573868,央产房,2017-05-12,普通住宅,暂无数据,共有,530,82273,2017-07-21
安德路47号院,2017.07.21 ,415万,91471,450,1,0,0,0,暂无数据,1室1厅1厨1卫,高楼层,6,45.37,暂无数据,暂无数据,板楼,南,1990,精装,砖混结构,集中供暖,一梯两户,70年,无,101101840342,商品房,2017-07-20,普通住宅,暂无数据,非共有,415,91471,2017-07-21
水上华城,2017.07.20 ,573万,100298,600,6,0,3,13,443,1室0厅1厨1卫,中楼层,24,57.13,暂无数据,44.86,板塔结合,西南,2008,其他,钢混结构,集中供暖,三梯七户,70年,有,101101819937,商品房,2017-07-15,普通住宅,满五年,非共有,573,100298,2017-07-20
安贞苑50号院,2017.07.20 ,626万,95108,668,5,0,6,3,147,2室1厅1厨1卫,中楼层,6,65.82,暂无数据,暂无数据,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,70年,无,101101822752,商品房,2017-07-16,普通住宅,满五年,共有,626,95108,2017-07-20
东环居苑,2017.07.20 ,632万,104343,740,468,15,160,176,11251,1室1厅1厨1卫,中楼层,22,60.57,平层,48.58,塔楼,南,2004,精装,钢混结构,集中供暖,三梯十一户,70年,有,101091946987,商品房,2016-04-08,普通住宅,满两年,非共有,632,104343,2017-07-20
万国城MOMA,2017.07.19 ,30万,23772,30,1,0,0,0,暂无数据,车位,地下室,1,12.62,暂无数据,暂无数据,暂无数据,北,2002,毛坯,钢混结构,集中供暖,暂无数据,70年,有,101101835022,商品房,2017-07-19,车库,满五年,非共有,30,23772,2017-07-19
和平里五区,2017.07.19 ,430万,105990,450,37,1,9,0,8,1室1厅1厨1卫,低楼层,6,40.57,暂无数据,47,板楼,南,1996,其他,混合结构,集中供暖,一梯四户,70年,无,101101694282,央产房,2017-06-13,普通住宅,满五年,非共有,430,105990,2017-07-19
湖景苑,2017.07.19 ,1050万,127366,1070,74,2,81,115,10005,2室1厅1厨1卫,高楼层,10,82.44,暂无数据,75,板塔结合,南 北,1999,简装,钢混结构,集中供暖,两梯十户,70年,有,101101556786,私产,2017-05-07,普通住宅,满五年,非共有,1050,127366,2017-07-19
管村10号,2017.07.19 ,343万,69575,360,6,0,2,0,暂无数据,2室1厅1厨1卫,顶层,6,49.3,暂无数据,暂无数据,板楼,西南,1980,其他,混合结构,集中供暖,一梯三户,70年,无,101101813671,已购公房,2017-07-14,普通住宅,暂无数据,暂无数据,343,69575,2017-07-19
左安浦园,2017.07.19 ,405万,81736,460,162,2,95,1,427,1室1厅1厨1卫,中楼层,14,49.55,平层,暂无数据,板塔结合,西南,2004,简装,钢混结构,自供暖,两梯七户,70年,有,101101127344,二类经济适用房,2017-02-07,普通住宅,暂无数据,非共有,405,81736,2017-07-19
安化北里,2017.07.19 ,560万,98436,568,11,0,19,35,1921,3室1厅1厨1卫,中楼层,6,56.89,暂无数据,暂无数据,板楼,南 西 北,1970,精装,混合结构,集中供暖,一梯三户,70年,无,101101789974,已购公房,2017-07-08,普通住宅,满五年,非共有,560,98436,2017-07-19
和平里七区,2017.07.18 ,518万,100020,543,53,2,39,127,4935,2室1厅1厨1卫,顶层,5,51.79,暂无数据,38.94,板楼,南,1982,简装,砖混结构,集中供暖,一梯三户,70年,无,101101623566,央产房,2017-05-26,普通住宅,满五年,非共有,518,100020,2017-07-18
十字坡东里,2017.07.18 ,683万,96429,750,134,6,25,43,3354,3室1厅1厨1卫,高楼层,6,70.83,平层,暂无数据,板楼,南 北,1986,精装,混合结构,集中供暖,一梯三户,70年,无,101101291167,已购公房,2017-03-07,普通住宅,满五年,非共有,683,96429,2017-07-18
灯市口西街,2017.07.18 ,615万,100212,700,98,2,136,140,9107,2室1厅1厨1卫,底层,6,61.37,暂无数据,暂无数据,板楼,南 北,1989,简装,混合结构,集中供暖,一梯两户,70年,无,101101463742,商品房,2017-04-12,普通住宅,暂无数据,非共有,615,100212,2017-07-18
交林,2017.07.18 ,560万,96303,580,22,1,34,61,2442,2室1厅1厨1卫,低楼层,6,58.15,暂无数据,暂无数据,板楼,东 西,1992,简装,混合结构,暂无数据,一梯两户,70年,无,101101742746,商品房,2017-06-26,普通住宅,暂无数据,共有,560,96303,2017-07-18
安定路,2017.07.17 ,418万,103981,440,67,3,55,110,4071,1室1厅1厨1卫,低楼层,18,40.2,暂无数据,暂无数据,塔楼,东南,1996,精装,钢混结构,集中供暖,两梯六户,70年,有,101101575588,商品房,2017-05-12,普通住宅,暂无数据,非共有,418,103981,2017-07-17,222.5,55349,2015-11-08
土儿胡同,2017.07.17 ,1185万,97878,1370,93,2,28,212,9752,3室2厅1厨2卫,顶层,6,121.07,跃层,暂无数据,板楼,南 北,2002,精装,钢混结构,集中供暖,一梯两户,70年,无,101101480114,商品房,2017-04-16,普通住宅,满五年,非共有,1185,97878,2017-07-17
东环居苑,2017.07.17 ,750万,97988,770,101,1,23,6,192,2室1厅1厨1卫,低楼层,22,76.54,暂无数据,61.39,塔楼,东南,2004,精装,钢混结构,集中供暖,三梯十一户,70年,有,101101447894,私产,2017-04-08,普通住宅,满五年,非共有,750,97988,2017-07-17
西革新里108号院,2017.07.17 ,254万,62316,292,14,0,19,232,5801,1室1厅1厨1卫,顶层,6,40.76,暂无数据,暂无数据,板楼,南,1985,其他,砖混结构,集中供暖,一梯三户,70年,无,101101771256,商品房,2017-07-03,普通住宅,满五年,非共有,254,62316,2017-07-17
水上华城,2017.07.16 ,760万,102014,798,96,4,11,5,604,1室2厅1厨1卫,中楼层,22,74.5,暂无数据,58.28,板塔结合,西,2006,精装,钢混结构,集中供暖,两梯六户,70年,有,101101465890,私产,2017-04-12,普通住宅,满五年,非共有,760,102014,2017-07-16
幸福北里,2017.07.16 ,560万,92394,590,58,3,23,39,2401,2室1厅1厨1卫,中楼层,6,60.61,暂无数据,42.5,板楼,南,1983,简装,混合结构,集中供暖,一梯三户,70年,无,101101602343,已购公房,2017-05-20,普通住宅,满五年,非共有,560,92394,2017-07-16
花梗胡同1号院,2017.07.16 ,720万,141177,798,29,0,16,0,2,2室1厅1厨1卫,中楼层,6,51,暂无数据,暂无数据,板楼,南,1985,简装,砖混结构,集中供暖,一梯三户,70年,无,101101712877,央产房,2017-06-18,普通住宅,满五年,非共有,720,141177,2017-07-16
光明西里,2017.07.16 ,725万,93621,750,65,2,48,40,2771,3室1厅1厨1卫,顶层,3,77.44,暂无数据,55.2,板楼,南 北,1980,精装,混合结构,集中供暖,一梯三户,70年,无,101101578783,商品房,2017-05-13,普通住宅,暂无数据,非共有,725,93621,2017-07-16,468,60434,2016-03-01
新景家园东区,2017.07.16 ,399万,145727,410,101,2,19,0,125,1室0厅1厨1卫,中楼层,15,27.38,平层,20.34,板塔结合,西,2008,精装,钢混结构,集中供暖,两梯六户,70年,有,101101443935,商品房,2017-04-07,普通住宅,满两年,非共有,399,145727,2017-07-16,150,54785,2014-03-19
龙潭北里五条,2017.07.16 ,510万,86706,550,46,3,12,67,3142,3室1厅1厨1卫,中楼层,5,58.82,暂无数据,41.9,板楼,东 西南,1963,简装,混合结构,集中供暖,一梯三户,70年,无,101101644746,已购公房,2017-06-01,普通住宅,满五年,非共有,510,86706,2017-07-16
中海紫御公馆,2017.07.16 ,1030万,111654,1200,95,2,42,107,8622,2室2厅1厨1卫,低楼层,22,92.25,平层,72.01,板塔结合,南 北,2010,精装,钢混结构,集中供暖,两梯六户,70年,有,101101466151,商品房,2017-04-12,普通住宅,满五年,共有,1030,111654,2017-07-16
安德里北街24号院,2017.07.16 ,710万,115018,745,22,0,24,31,1764,2室1厅1厨1卫,中楼层,6,61.73,暂无数据,48,板楼,南 北,1983,简装,混合结构,集中供暖,一梯两户,70年,无,101101734213,已购公房,2017-06-24,普通住宅,暂无数据,共有,710,115018,2017-07-16
朝阳门内大街,2017.07.15 ,576万,83527,620,119,6,50,265,10548,2室1厅1厨1卫,中楼层,5,68.96,暂无数据,68.96,板楼,南,1988,其他,混合结构,集中供暖,一梯四户,70年,无,101101358431,已购公房,2017-03-19,普通住宅,满五年,非共有,576,83527,2017-07-15
察慈小区,2017.07.15 ,640万,83902,685,102,4,7,83,3986,2室1厅1厨1卫,低楼层,12,76.28,暂无数据,暂无数据,板塔结合,东 西,1990,简装,钢混结构,集中供暖,两梯十一户,70年,有,101101434592,商品房,2017-04-05,普通住宅,满五年,非共有,640,83902,2017-07-15
朝阳门北大街,2017.07.15 ,465万,80173,500,53,1,60,107,4038,2室1厅1厨1卫,低楼层,16,58,暂无数据,48,塔楼,南,1987,简装,钢混结构,集中供暖,两梯八户,70年,有,101101613743,已购公房,2017-05-23,普通住宅,满五年,非共有,465,80173,2017-07-15
天天家园,2017.07.15 ,845万,70499,865,102,3,105,350,19536,2室1厅1厨2卫,高楼层,11,119.86,暂无数据,93.46,板塔结合,南,2002,精装,钢混结构,自供暖,两梯十二户,70年,有,101101432004,商品房,2017-04-04,普通住宅,满五年,非共有,845,70499,2017-07-15
建国门北大街5号,2017.07.15 ,850万,58188,876,39,0,120,227,9287,2室1厅1厨2卫,低楼层,24,146.08,暂无数据,105.36,塔楼,东北,2008,精装,钢混结构,自供暖,九梯二十六户,70年,有,101101671341,商品房,2017-06-07,公寓,满五年,非共有,850,58188,2017-07-15
新中西街,2017.07.15 ,415万,105250,450,81,2,55,195,11097,1室1厅1厨1卫,顶层,7,39.43,暂无数据,39.43,板楼,南,1990,简装,混合结构,集中供暖,一梯八户,70年,无,101101515590,私产,2017-04-26,普通住宅,满五年,非共有,415,105250,2017-07-15
李村南里,2017.07.15 ,345万,91006,350,10,0,5,48,1395,1室1厅1厨1卫,中楼层,6,37.91,暂无数据,28,板楼,南,1980,简装,混合结构,集中供暖,一梯三户,70年,无,101101778244,已购公房,2017-07-05,普通住宅,满五年,非共有,345,91006,2017-07-15
培新街乙5号院,2017.07.15 ,775万,105071,840,31,0,49,11,1023,2室1厅1厨1卫,中楼层,17,73.76,平层,51.2,塔楼,西南,1999,精装,钢混结构,集中供暖,三梯十户,70年,有,101101698391,已购公房,2017-06-14,普通住宅,满五年,非共有,775,105071,2017-07-15
和平里五区,2017.07.14 ,589万,106858,648,38,1,36,11,277,2室1厅1厨1卫,低楼层,6,55.12,平层,暂无数据,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,70年,无,101101671591,央产房,2017-06-07,普通住宅,满五年,非共有,589,106858,2017-07-14
保利蔷薇,2017.07.14 ,670万,110763,720,125,3,220,144,12684,1室1厅1厨1卫,中楼层,16,60.49,暂无数据,48.66,板塔结合,北,2008,精装,钢混结构,集中供暖,三梯十一户,70年,有,101101318287,商品房,2017-03-12,普通住宅,满五年,非共有,670,110763,2017-07-14
六铺炕,2017.07.14 ,600万,110335,670,25,2,9,27,1428,2室1厅1厨1卫,高楼层,6,54.38,暂无数据,暂无数据,板楼,东 西,1980,精装,砖混结构,集中供暖,一梯三户,70年,无,101101719133,商品房,2017-06-20,普通住宅,满五年,非共有,600,110335,2017-07-14
青年沟,2017.07.14 ,398万,96205,413,41,1,37,107,3927,1室1厅1厨1卫,中楼层,6,41.37,暂无数据,31,板楼,南,1996,简装,混合结构,集中供暖,一梯四户,70年,无,101101654568,商品房,2017-06-03,普通住宅,满两年,非共有,398,96205,2017-07-14,暂无价格,其他公司成交,2014-08
和平里五区,2017.07.14 ,460万,113385,470,44,4,3,0,4,1室1厅1厨1卫,低楼层,6,40.57,暂无数据,37.38,板楼,东,1996,其他,混合结构,集中供暖,一梯四户,70年,无,101101642873,央产房,2017-05-31,普通住宅,满五年,非共有,460,113385,2017-07-14
和平里三区,2017.07.13 ,488万,107561,499,37,1,48,84,3344,1室1厅1厨1卫,中楼层,6,45.37,暂无数据,暂无数据,板楼,东,1996,精装,混合结构,集中供暖,一梯三户,70年,无,101101671171,商品房,2017-06-07,普通住宅,满五年,共有,488,107561,2017-07-13
永康胡同5号院,2017.07.13 ,520万,142701,565,65,3,10,0,16,1室1厅1厨1卫,顶层,6,36.44,暂无数据,暂无数据,板楼,南,1982,其他,混合结构,暂无数据,一梯三户,70年,暂无数据,101101564403,商品房,2017-05-09,普通住宅,满两年,非共有,520,142701,2017-07-13
管村26号院,2017.07.13 ,460万,66638,500,99,2,16,175,6275,2室1厅1厨1卫,顶层,6,69.03,暂无数据,47.1,板楼,南 北,1997,简装,混合结构,集中供暖,一梯两户,70年,无,101101437008,已购公房,2017-04-06,普通住宅,满五年,非共有,460,66638,2017-07-13
大羊宜宾胡同35号院,2017.07.12 ,587万,101822,635,75,2,45,112,6071,2室1厅1厨1卫,高楼层,6,57.65,平层,暂无数据,板楼,南 北,1988,精装,混合结构,集中供暖,一梯两户,70年,无,101101529077,商品房,2017-04-29,普通住宅,满五年,非共有,587,101822,2017-07-12
左安浦园,2017.07.12 ,470万,77303,570,21,0,6,0,暂无数据,1室1厅1厨1卫,低楼层,16,60.8,暂无数据,50.65,板塔结合,东南,2004,精装,钢混结构,自供暖,三梯十三户,70年,有,101101727064,商品房,2017-06-22,普通住宅,满五年,共有,470,77303,2017-07-12
忠实里,2017.07.12 ,603.8万,87167,660,88,1,40,2,68,2室1厅1厨1卫,低楼层,16,69.27,暂无数据,暂无数据,塔楼,东南,1980,简装,混合结构,集中供暖,两梯八户,70年,有,101101482095,商品房,2017-04-16,普通住宅,暂无数据,非共有,603.8,87167,2017-07-12
新奥洋房,2017.07.12 ,700万,71284,750,123,1,27,101,5301,2室1厅1厨1卫,低楼层,11,98.2,暂无数据,81.06,板塔结合,东 西,2005,简装,钢混结构,自供暖,一梯三户,70年,有,101101318745,私产,2017-03-12,普通住宅,满五年,非共有,700,71284,2017-07-12
安外大街,2017.07.12 ,408万,87124,430,64,3,70,110,5994,1室1厅1厨1卫,顶层,16,46.83,平层,暂无数据,塔楼,东,1994,简装,钢混结构,集中供暖,两梯十六户,70年,有,101101565972,商品房,2017-05-09,普通住宅,满五年,非共有,408,87124,2017-07-12
和平里六区,2017.07.12 ,810万,113781,860,18,0,10,0,暂无数据,2室1厅1厨1卫,低楼层,17,71.19,平层,65,塔楼,东 南,1998,其他,混合结构,集中供暖,两梯七户,70年,有,101101735665,央产房,2017-06-24,普通住宅,满五年,非共有,810,113781,2017-07-12
赵堂子胡同,2017.07.12 ,630万,105088,660,68,3,28,51,2865,2室1厅1厨1卫,高楼层,6,59.95,暂无数据,暂无数据,板楼,南 北,1990,精装,钢混结构,集中供暖,一梯两户,70年,无,101101550028,已购公房,2017-05-05,普通住宅,暂无数据,非共有,630,105088,2017-07-12
