小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
八场宿舍,2017.08.20 ,262万,50375,275,140,9,65,217,9369,1室1厅1厨1卫,中楼层,6,52.01,平层,暂无数据,板楼,南,1990,精装,混合结构,集中供暖,一梯三户,70年,无,101101425919,商品房,2017-04-03,普通住宅,满五年,共有,262,50375,2017-08-20
六合园,2017.08.20 ,339万,50749,349,109,7,76,73,4743,2室1厅1厨1卫,高楼层,18,66.8,平层,42.12,塔楼,西,1994,精装,钢混结构,集中供暖,两梯十户,70年,有,101101544469,商品房,2017-05-04,普通住宅,满两年,非共有,339,50749,2017-08-20,176,26348,2013-03-10
杨庄小区,2017.08.20 ,410万,47825,437,9,1,17,46,1698,3室1厅1厨1卫,高楼层,16,85.73,平层,61.25,塔楼,南 西 北,1997,简装,钢混结构,集中供暖,两梯七户,70年,有,101101935131,已购公房,2017-08-11,普通住宅,满五年,非共有,410,47825,2017-08-20
依翠园,2017.08.20 ,438万,55704,450,30,0,13,40,3207,2室1厅1厨1卫,高楼层,6,78.63,暂无数据,56,板楼,南 北,1998,精装,混合结构,集中供暖,一梯三户,70年,无,101101845742,商品房,2017-07-22,普通住宅,满五年,非共有,438,55704,2017-08-20,164,20858,2012-07-15
燕山水泥厂,2017.08.20 ,179.5万,42841,200,7,0,3,0,暂无数据,1室1厅1厨1卫,中楼层,6,41.9,平层,暂无数据,板楼,南,2000,其他,砖混结构,暂无数据,一梯三户,未知,暂无数据,101101943467,商品房,2017-08-13,普通住宅,满两年,共有,179.5,42841,2017-08-20,100,23833,2013-03-23
远洋山水,2017.08.19 ,50万,16362,50,1,0,0,0,暂无数据,车位,地下室,0,30.56,暂无数据,暂无数据,板楼,东,2008,其他,钢混结构,集中供暖,暂无数据,70年,暂无数据,101101968790,商品房,2017-08-19,车库,暂无数据,暂无数据,50,16362,2017-08-19
远洋山水,2017.08.19 ,1200万,73530,1380,9,0,4,24,1465,3室1厅1厨2卫,中楼层,21,163.2,暂无数据,132.19,板塔结合,南 北,2006,精装,钢混结构,集中供暖,两梯两户,70年,有,101101934305,私产,2017-08-11,普通住宅,满五年,非共有,1200,73530,2017-08-19
八场宿舍,2017.08.19 ,309万,53693,325,14,2,29,26,1144,2室1厅1厨1卫,中楼层,6,57.55,暂无数据,38.9,板楼,南 北,1993,简装,混合结构,集中供暖,一梯三户,70年,无,101101911480,已购公房,2017-08-05,普通住宅,满五年,非共有,309,53693,2017-08-19
杨庄北区,2017.08.19 ,278万,46849,300,58,2,12,25,1893,1室1厅1厨1卫,低楼层,20,59.34,暂无数据,46.94,塔楼,西南,2001,其他,钢混结构,集中供暖,两梯八户,70年,有,101101727386,商品房,2017-06-22,普通住宅,满两年,非共有,278,46849,2017-08-19
远洋山水,2017.08.19 ,44万,14398,50,51,0,20,7,1258,车位,地下室,0,30.56,暂无数据,13.25,板楼,东,2008,其他,钢混结构,集中供暖,暂无数据,70年,有,101101755919,商品房,2017-06-30,车库,暂无数据,非共有,44,14398,2017-08-19
老山东里,2017.08.18 ,302万,60100,320,54,3,13,47,2391,2室1厅1厨1卫,中楼层,6,50.25,暂无数据,35.46,板楼,南 北,1984,精装,钢混结构,集中供暖,一梯两户,70年,无,101101744156,商品房,2017-06-26,普通住宅,满两年,非共有,302,60100,2017-08-18,162.8,32399,2013-03-13
模式口西里,2017.08.18 ,270万,42878,275,112,4,31,85,3803,2室1厅1厨1卫,高楼层,16,62.97,平层,41.91,塔楼,东南,1988,精装,钢混结构,集中供暖,两梯七户,70年,有,101101526792,已购公房,2017-04-29,普通住宅,满两年,非共有,270,42878,2017-08-18
远洋山水,2017.08.18 ,917万,63925,1000,75,0,7,44,3167,3室2厅1厨2卫,低楼层,27,143.45,平层,111.93,板楼,南 北,2006,简装,钢混结构,集中供暖,两梯三户,70年,有,101101660351,商品房,2017-06-04,普通住宅,满两年,非共有,917,63925,2017-08-18,487,33950,2013-01-23
地铁古城家园,2017.08.18 ,370万,48570,378,42,2,11,100,3421,2室1厅1厨1卫,低楼层,24,76.18,暂无数据,62.29,塔楼,西南,1999,精装,钢混结构,集中供暖,两梯八户,70年,有,101101784964,已购公房,2017-07-07,普通住宅,满五年,非共有,370,48570,2017-08-18
雍景四季,2017.08.17 ,35万,11151,35,4,0,1,0,暂无数据,车位,地下室,0,31.39,暂无数据,暂无数据,暂无数据,南,未知,其他,钢混结构,集中供暖,暂无数据,70年,有,101101945183,商品房,2017-08-13,车库,暂无数据,暂无数据,35,11151,2017-08-17
老山东里,2017.08.17 ,289万,57628,310,32,0,24,64,2072,2室1厅1厨1卫,中楼层,6,50.15,平层,35.38,板楼,南 北,1982,简装,钢混结构,集中供暖,一梯两户,70年,无,101101825254,商品房,2017-07-16,普通住宅,满五年,非共有,289,57628,2017-08-17
融景城,2017.08.17 ,728万,62027,795,50,0,3,65,4073,3室2厅1厨2卫,高楼层,25,117.37,暂无数据,92.58,板塔结合,南 北,2012,简装,钢混结构,集中供暖,两梯三户,70年,有,101101749830,商品房,2017-06-28,普通住宅,暂无数据,非共有,728,62027,2017-08-17,560,47713,2016-05-15
永乐西区,2017.08.17 ,307万,49215,315,32,1,17,128,3604,2室1厅1厨1卫,顶层,6,62.38,暂无数据,暂无数据,板楼,南 西 北,1987,精装,混合结构,集中供暖,一梯三户,70年,无,101101823181,商品房,2017-07-16,普通住宅,满五年,非共有,307,49215,2017-08-17,137,21963,2012-05-27
远洋沁山水,2017.08.17 ,1288万,92337,1350,42,2,38,0,暂无数据,3室2厅1厨2卫,高楼层,18,139.49,暂无数据,112,板楼,南 北,2011,精装,钢混结构,集中供暖,两梯两户,70年,有,101101780850,商品房,2017-07-06,普通住宅,暂无数据,非共有,1288,92337,2017-08-17
依翠园,2017.08.16 ,603万,53586,650,12,0,7,7,220,3室1厅1厨1卫,高楼层,18,112.53,暂无数据,暂无数据,塔楼,西 东北,1998,精装,钢混结构,集中供暖,两梯八户,70年,有,101101908966,商品房,2017-08-05,普通住宅,满两年,非共有,603,53586,2017-08-16,340,30215,2014-05-03
八角北里,2017.08.16 ,367万,54186,379,76,5,28,8,290,3室1厅1厨1卫,中楼层,6,67.73,暂无数据,48.42,板楼,南 北,1986,精装,混合结构,集中供暖,一梯两户,70年,无,101101651274,已购公房,2017-06-02,普通住宅,满五年,非共有,367,54186,2017-08-16
八角南里,2017.08.16 ,425万,55038,430,53,1,20,64,3936,2室1厅1厨1卫,中楼层,24,77.22,暂无数据,暂无数据,塔楼,南,2001,简装,钢混结构,集中供暖,两梯八户,70年,有,101101736289,已购公房,2017-06-24,普通住宅,满五年,非共有,425,55038,2017-08-16
模式口西里,2017.08.16 ,190万,47584,199,29,0,20,155,6148,1室1厅1厨1卫,底层,6,39.93,暂无数据,暂无数据,板楼,南 北,1987,简装,钢混结构,集中供暖,一梯两户,70年,无,101101833679,商品房,2017-07-19,普通住宅,暂无数据,共有,190,47584,2017-08-16,112,28050,2015-11-29
六场宿舍,2017.08.16 ,234万,55294,255,6,0,1,18,680,1室1厅1厨1卫,低楼层,6,42.32,暂无数据,35.97,板楼,南,1989,其他,混合结构,集中供暖,一梯三户,70年,无,101101930598,已购公房,2017-08-10,普通住宅,满两年,非共有,234,55294,2017-08-16
石景嘉园,2017.08.16 ,335万,42839,375,14,0,24,80,3985,3室1厅1厨1卫,中楼层,21,78.2,暂无数据,61.2,塔楼,东南,未知,精装,钢混结构,暂无数据,一梯十二户,70年,暂无数据,101101894680,一类经济适用房,2017-08-02,普通住宅,满五年,非共有,335,42839,2017-08-16
模式口西里,2017.08.16 ,280万,45367,285,40,0,106,239,15630,2室1厅1厨1卫,中楼层,6,61.72,暂无数据,暂无数据,板楼,南 北,1990,简装,钢混结构,集中供暖,一梯三户,70年,无,101101784942,已购公房,2017-07-07,普通住宅,满五年,非共有,280,45367,2017-08-16
远洋山水,2017.08.15 ,730.9万,71843,790,17,0,14,22,1261,2室2厅1厨1卫,高楼层,26,101.73,平层,79.9,板塔结合,南,2006,精装,钢混结构,集中供暖,两梯四户,70年,有,101101881285,私产,2017-07-29,普通住宅,满五年,非共有,730.9,71843,2017-08-15
古城路小区,2017.08.15 ,480万,41638,570,147,2,4,26,4217,2室2厅1厨2卫,顶层,6,115.28,暂无数据,96.69,板楼,南 北,2006,精装,钢混结构,集中供暖,一梯四户,70年,无,101101370718,商品房,2017-03-22,普通住宅,满两年,非共有,480,41638,2017-08-15,270,23422,2013-07-14
远洋山水,2017.08.15 ,710万,70563,740,23,0,34,77,3649,2室2厅1厨1卫,中楼层,26,100.62,平层,80.48,板塔结合,南,2007,精装,钢混结构,集中供暖,两梯四户,70年,有,101101853732,商品房,2017-07-23,普通住宅,满五年,非共有,710,70563,2017-08-15
金顶街三区,2017.08.15 ,615万,50082,644,8,0,10,10,948,3室1厅1厨1卫,低楼层,18,122.8,暂无数据,暂无数据,塔楼,东南 北,2003,精装,钢混结构,集中供暖,两梯八户,70年,有,101101920090,已购公房,2017-08-07,普通住宅,满两年,非共有,615,50082,2017-08-15
永乐东区,2017.08.15 ,311万,52677,321,90,4,84,139,8187,2室1厅1厨1卫,高楼层,6,59.04,平层,暂无数据,板楼,南 北,1987,简装,混合结构,集中供暖,一梯三户,70年,无,101101594278,已购公房,2017-05-17,普通住宅,满五年,非共有,311,52677,2017-08-15
远洋山水,2017.08.15 ,460万,67897,490,30,1,23,34,1761,1室1厅1厨1卫,中楼层,26,67.75,暂无数据,52.06,板塔结合,东,2007,简装,钢混结构,集中供暖,三梯十二户,70年,有,101101825217,商品房,2017-07-16,普通住宅,满五年,共有,460,67897,2017-08-15
西引力,2017.08.15 ,585万,57325,608,126,5,126,68,8502,2室1厅1厨1卫,高楼层,16,102.05,暂无数据,85.77,板塔结合,南 北,2005,简装,钢混结构,集中供暖,两梯八户,70年,有,101101463589,私产,2017-04-12,普通住宅,满五年,非共有,585,57325,2017-08-15
远洋山水,2017.08.15 ,450万,74344,513,96,0,75,65,6677,1室1厅1厨1卫,中楼层,19,60.53,平层,46.41,板塔结合,南,2006,精装,钢混结构,集中供暖,两梯四户,70年,有,101101572186,商品房,2017-05-11,普通住宅,满五年,非共有,450,74344,2017-08-15
永乐东区,2017.08.14 ,360万,55892,370,15,0,11,0,暂无数据,2室1厅1厨1卫,中楼层,6,64.41,暂无数据,暂无数据,板楼,南 北,1988,精装,混合结构,集中供暖,一梯三户,70年,无,101101886175,央产房,2017-07-30,普通住宅,满五年,非共有,360,55892,2017-08-14
广安﹒康馨家园,2017.08.14 ,444.5万,48416,460,75,3,75,73,6048,3室1厅1厨1卫,顶层,26,91.81,暂无数据,66.93,板塔结合,南 西 北,2013,精装,钢混结构,集中供暖,一梯四户,70年,暂无数据,101101644265,二类经济适用房,2017-05-31,普通住宅,暂无数据,非共有,444.5,48416,2017-08-14
古城西路,2017.08.14 ,219万,51026,230,20,0,11,87,4184,2室0厅1厨1卫,中楼层,5,42.92,暂无数据,暂无数据,板楼,东 西,1973,其他,混合结构,集中供暖,一梯三户,70年,无,101101859438,已购公房,2017-07-25,普通住宅,满五年,非共有,219,51026,2017-08-14
模式口南里,2017.08.13 ,265万,44035,300,65,2,48,65,4048,2室1厅1厨1卫,高楼层,14,60.18,暂无数据,50,板塔结合,南,1987,其他,钢混结构,集中供暖,两梯三户,70年,有,101101682034,商品房,2017-06-09,普通住宅,满两年,非共有,265,44035,2017-08-13,171,28415,2013-07-24
永乐西区,2017.08.13 ,288.5万,50061,310,35,2,23,32,2369,2室1厅1厨1卫,高楼层,6,57.63,暂无数据,39.84,板楼,南 西 北,1985,简装,混合结构,集中供暖,一梯两户,70年,无,101101796794,商品房,2017-07-09,普通住宅,满五年,非共有,288.5,50061,2017-08-13
八角中里,2017.08.13 ,286万,49141,320,123,4,153,0,87,2室1厅1厨1卫,中楼层,6,58.2,暂无数据,40.8,板楼,南,1986,其他,混合结构,集中供暖,一梯三户,70年,无,101101469255,已购公房,2017-04-13,普通住宅,满五年,非共有,286,49141,2017-08-13
西井小区一区,2017.08.13 ,287万,45176,310,71,2,17,81,3902,3室1厅1厨1卫,顶层,6,63.53,平层,45.14,板楼,东 西,1984,精装,混合结构,集中供暖,一梯两户,70年,无,101101656019,商品房,2017-06-03,普通住宅,暂无数据,非共有,287,45176,2017-08-13
西现代城,2017.08.13 ,562万,53245,570,121,5,82,44,7167,2室2厅1厨2卫,低楼层,22,105.55,暂无数据,85.36,板塔结合,南 北,2004,其他,钢混结构,集中供暖,两梯五户,70年,有,101101472968,商品房,2017-04-14,普通住宅,满五年,非共有,562,53245,2017-08-13
金顶阳光,2017.08.12 ,400万,44146,465,30,0,12,41,2036,2室1厅1厨1卫,顶层,17,90.61,暂无数据,74.42,板楼,南,2009,精装,钢混结构,集中供暖,两梯四户,70年,有,101101813929,限价商品房,2017-07-14,普通住宅,满五年,非共有,400,44146,2017-08-12
西井小区一区,2017.08.12 ,251.5万,50240,255,4,2,11,15,374,2室0厅1厨1卫,高楼层,6,50.06,暂无数据,38.63,板楼,南 北,1984,精装,混合结构,集中供暖,一梯两户,70年,无,101101925045,已购公房,2017-08-09,普通住宅,满五年,非共有,251.5,50240,2017-08-12
八角南路,2017.08.12 ,310万,51530,340,3,0,36,0,暂无数据,3室1厅1厨1卫,低楼层,6,60.16,暂无数据,42.26,板楼,南 北,1984,其他,钢混结构,集中供暖,一梯两户,70年,无,101101928889,央产房,2017-08-10,普通住宅,满两年,非共有,310,51530,2017-08-12
八角中里,2017.08.12 ,290万,49932,315,6,1,2,6,283,2室1厅1厨1卫,中楼层,6,58.08,暂无数据,暂无数据,板楼,南,1990,其他,混合结构,集中供暖,一梯三户,70年,无,101101918675,已购公房,2017-08-07,普通住宅,暂无数据,非共有,290,49932,2017-08-12
海特花园小区,2017.08.12 ,350万,54247,354,105,3,14,50,3067,2室1厅1厨1卫,底层,6,64.52,暂无数据,暂无数据,板楼,南 北,1993,精装,混合结构,集中供暖,一梯两户,70年,无,101101530847,私产,2017-04-30,普通住宅,满五年,非共有,350,54247,2017-08-12
重兴园,2017.08.12 ,420万,47480,446,40,1,28,43,3573,2室1厅1厨1卫,中楼层,24,88.46,暂无数据,74.79,塔楼,西南,2003,简装,钢混结构,集中供暖,两梯十户,70年,有,101101772653,私产,2017-07-03,普通住宅,满五年,非共有,420,47480,2017-08-12
苹果园小区一区,2017.08.12 ,287.5万,48672,290,26,1,17,66,3118,2室1厅1厨1卫,顶层,6,59.07,暂无数据,43.14,板楼,南 北,1985,简装,钢混结构,集中供暖,一梯三户,70年,无,101101827465,已购公房,2017-07-17,普通住宅,满五年,共有,287.5,48672,2017-08-12
