小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
双花园南里二区,2017.08.25 ,38万,11028,38,3,0,0,0,暂无数据,车位,地下室,1,34.46,暂无数据,暂无数据,暂无数据,南,未知,其他,未知结构,暂无数据,暂无数据,未知,暂无数据,101101985357,商品房,2017-08-23,车库,暂无数据,暂无数据,38,11028,2017-08-25
水郡长安,2017.08.25 ,485万,43035,500,18,1,3,26,1357,2室1厅1厨2卫,高楼层,20,112.7,暂无数据,90.1,板塔结合,北,2009,其他,钢混结构,集中供暖,两梯六户,70年,有,101101918936,商品房,2017-08-07,普通住宅,满五年,非共有,485,43035,2017-08-25
绿丰家园,2017.08.25 ,264万,44701,260,94,1,14,245,8058,1室1厅1厨1卫,中楼层,6,59.06,平层,52.72,板楼,西南 北,2008,其他,混合结构,自供暖,一梯两户,70年,无,101101614229,商品房,2017-05-24,普通住宅,满五年,非共有,264,44701,2017-08-25
美景东方,2017.08.25 ,358万,69583,370,125,3,19,33,2782,1室1厅1厨1卫,高楼层,21,51.45,平层,41.26,板塔结合,北,2012,精装,钢混结构,集中供暖,两梯六户,70年,有,101101504534,商品房,2017-04-22,普通住宅,满两年,非共有,358,69583,2017-08-25
丽都职工宿舍,2017.08.25 ,430万,62573,474,41,2,41,25,1496,2室1厅1厨1卫,高楼层,23,68.72,暂无数据,暂无数据,塔楼,南,1988,精装,钢混结构,集中供暖,两梯八户,70年,有,101101819175,已购公房,2017-07-15,普通住宅,满五年,非共有,430,62573,2017-08-25
亮马嘉园,2017.08.25 ,12万,9487,12,4,0,0,0,暂无数据,车位,地下室,0,12.65,暂无数据,12.65,板塔结合,北,2003,其他,钢混结构,集中供暖,暂无数据,40年,无,101101979213,商品房,2017-08-21,车库,满五年,非共有,12,9487,2017-08-25
安贞里,2017.08.25 ,410万,75632,410,94,3,25,91,4060,2室1厅1厨1卫,顶层,6,54.21,暂无数据,54.21,板楼,南 北,1984,精装,混合结构,集中供暖,一梯三户,70年,无,101101614430,商品房,2017-05-24,普通住宅,满五年,非共有,410,75632,2017-08-25
定福庄西街,2017.08.25 ,450万,47175,450,3,0,2,0,暂无数据,2室2厅1厨1卫,中楼层,6,95.39,暂无数据,暂无数据,板楼,南 北,2002,精装,混合结构,集中供暖,一梯两户,70年,无,101101982605,央产房,2017-08-22,普通住宅,满五年,非共有,450,47175,2017-08-25
华发颐园,2017.08.25 ,308.5万,51823,330,146,3,50,76,5990,1室0厅1厨1卫,高楼层,19,59.53,平层,41.66,板塔结合,西,2008,精装,钢混结构,集中供暖,八梯三十八户,70年,有,101101419017,商品房,2017-04-01,公寓,满两年,非共有,308.5,51823,2017-08-25,暂无价格,其他公司成交,2015-04
安慧里二区,2017.08.25 ,516万,93293,560,30,2,13,22,1790,2室1厅1厨1卫,高楼层,25,55.31,暂无数据,暂无数据,塔楼,东北,1991,简装,钢混结构,集中供暖,两梯四户,70年,有,101101861506,已购公房,2017-07-26,普通住宅,满五年,非共有,516,93293,2017-08-25
朝阳旺角,2017.08.25 ,370万,42325,400,59,2,10,22,2096,1室1厅1厨1卫,低楼层,6,87.42,暂无数据,77.19,板楼,东 西,2006,精装,混合结构,集中供暖,一梯四户,70年,无,101101744996,商品房,2017-06-27,普通住宅,满两年,共有,370,42325,2017-08-25,150,17159,2012-06-17
惠新里小区,2017.08.24 ,456.3万,80676,465,40,1,28,87,4625,2室1厅1厨1卫,中楼层,6,56.56,暂无数据,暂无数据,板楼,南 北,1991,精装,砖混结构,集中供暖,一梯两户,70年,无,101101821906,已购公房,2017-07-16,普通住宅,满两年,非共有,456.3,80676,2017-08-24
珠江帝景伯爵山,2017.08.24 ,690万,88701,777,116,5,21,50,3935,2室1厅1厨1卫,中楼层,15,77.79,平层,62.62,板塔结合,东,2008,精装,钢混结构,集中供暖,两梯六户,70年,有,101101533226,商品房,2017-05-01,普通住宅,满两年,非共有,690,88701,2017-08-24,暂无价格,其他公司成交,2014-10
圣世一品,2017.08.24 ,1850万,79464,2050,30,0,15,24,2795,3室2厅1厨3卫,中楼层,20,232.81,暂无数据,184.48,板塔结合,南 北,2010,精装,钢混结构,集中供暖,两梯两户,70年,有,101101862053,商品房,2017-07-26,普通住宅,暂无数据,非共有,1850,79464,2017-08-24
小黄庄前街3号院,2017.08.24 ,287万,74916,310,30,1,24,17,953,1室1厅1厨1卫,中楼层,6,38.31,平层,32,板楼,南,1982,简装,混合结构,集中供暖,一梯三户,70年,无,101101861856,已购公房,2017-07-26,普通住宅,满两年,非共有,287,74916,2017-08-24
亚奥金茂悦,2017.08.24 ,25万,19655,25,1,1,0,0,暂无数据,车位,地下室,0,12.72,暂无数据,暂无数据,暂无数据,南,未知,其他,钢混结构,暂无数据,暂无数据,70年,暂无数据,101101989106,商品房,2017-08-24,车库,暂无数据,暂无数据,25,19655,2017-08-24
