小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
加州水郡三期,2017.06 , , , , , , , , ,2室2厅1厨1卫,中楼层,11,87.19,暂无数据,73.22,板塔结合,南 北,2009,精装,钢混结构,自供暖,一梯三户,70年,有,101101638972,商品房,2017-05-30,普通住宅,满两年,非共有,暂无价格,其他公司成交,2017-06
加州水郡三期,2017.06 , , , , , , , , ,2室1厅1厨1卫,高楼层,15,84.6,平层,暂无数据,板塔结合,北,未知,其他,钢混结构,自供暖,两梯三户,70年,有,BJ0002896789,商品房,2017-07-20,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-06
加州水郡三期,2017.06 , , , , , , , , ,2室1厅1厨1卫,中楼层,15,87.77,平层,暂无数据,板塔结合,东,2009,其他,钢混结构,自供暖,两梯六户,70年,有,BJ0002976799,商品房,2017-08-16,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-06
加州水郡三期,2017.05.28 ,339万,38717,350,28,3,2,8,427,2室1厅1厨1卫,高楼层,14,87.56,平层,72.75,塔楼,西,2010,精装,钢混结构,自供暖,两梯六户,70年,有,101101533223,商品房,2017-05-01,普通住宅,暂无数据,非共有,339,38717,2017-05-28
加州水郡三期,2017.05.25 ,423万,36592,428,10,0,6,18,506,3室2厅1厨2卫,高楼层,10,115.6,暂无数据,97.5,板塔结合,南 北,2009,精装,钢混结构,自供暖,一梯两户,70年,有,101101587848,商品房,2017-05-15,普通住宅,满两年,非共有,423,36592,2017-05-25
加州水郡三期,2017.05.23 ,503万,34188,508,12,0,8,0,28,3室2厅1厨2卫,中楼层,14,147.13,暂无数据,115.79,板塔结合,东南 北,2009,精装,钢混结构,自供暖,两梯两户,70年,有,101101574342,商品房,2017-05-12,普通住宅,满五年,非共有,503,34188,2017-05-23
加州水郡三期,2017.05.21 ,341万,39409,352,61,4,47,56,3370,2室1厅1厨1卫,高楼层,15,86.53,平层,72,板塔结合,西北,2008,精装,钢混结构,自供暖,两梯六户,70年,有,101101369680,商品房,2017-03-21,普通住宅,满五年,非共有,341,39409,2017-05-21
加州水郡三期,2017.05.08 ,344万,39760,358,118,4,31,18,1301,2室1厅1厨1卫,低楼层,15,86.52,平层,72.05,板塔结合,东北,2009,精装,钢混结构,自供暖,两梯六户,70年,有,101101063981,商品房,2017-01-11,普通住宅,满五年,非共有,344,39760,2017-05-08
加州水郡三期,2017.05.08 ,259万,45241,265,2,0,4,21,549,1室1厅1厨1卫,高楼层,14,57.25,平层,45.4,板塔结合,西北,2009,精装,钢混结构,自供暖,两梯四户,70年,有,101101558456,商品房,2017-05-07,普通住宅,满两年,非共有,259,45241,2017-05-08
加州水郡三期,2017.05.08 ,315万,36270,322,10,0,8,27,879,2室1厅1厨1卫,中楼层,15,86.85,暂无数据,72.05,板塔结合,东北,2009,其他,钢混结构,自供暖,两梯六户,70年,有,101101525006,商品房,2017-04-28,普通住宅,暂无数据,非共有,315,36270,2017-05-08
加州水郡三期,2017.05 , , , , , , , , ,2室1厅1厨1卫,低楼层,15,91,平层,75.5,板塔结合,南 西,2009,精装,钢混结构,自供暖,两梯六户,70年,有,101101078783,商品房,2017-01-15,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-05
加州水郡三期,2017.05 , , , , , , , , ,2室1厅1厨1卫,顶层,14,92.6,平层,73.43,板塔结合,南 北,2009,精装,钢混结构,自供暖,两梯四户,70年,有,101101437132,商品房,2017-04-06,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-05
加州水郡三期,2017.05 , , , , , , , , ,2室1厅1厨1卫,中楼层,11,86.49,暂无数据,暂无数据,板塔结合,南 北,2010,精装,钢混结构,自供暖,一梯三户,70年,有,101101569339,商品房,2017-05-10,普通住宅,暂无数据,非共有,暂无价格,其他公司成交,2017-05
加州水郡三期,2017.05 , , , , , , , , ,2室1厅1厨1卫,低楼层,10,85.01,平层,暂无数据,板塔结合,南 北,2009,其他,钢混结构,自供暖,一梯三户,70年,有,BJ0002890460,商品房,2017-07-20,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-05
加州水郡三期,2017.05 , , , , , , , , ,1室1厅1厨1卫,中楼层,14,56.58,平层,45.49,板塔结合,东北,2009,精装,钢混结构,自供暖,两梯四户,70年,有,101101372101,商品房,2017-03-22,普通住宅,满五年,共有,暂无价格,其他公司成交,2017-05
加州水郡三期,2017.04.21 ,505万,43606,510,40,4,6,29,1844,3室1厅1厨2卫,中楼层,12,115.81,平层,94.63,板塔结合,南 北,2009,精装,钢混结构,自供暖,一梯两户,70年,有,101101326528,商品房,2017-03-13,普通住宅,满五年,非共有,505,43606,2017-04-21
加州水郡三期,2017.04.17 ,281万,47953,290,41,4,14,337,14293,1室1厅1厨1卫,中楼层,15,58.6,平层,47.23,塔楼,南,2009,精装,钢混结构,自供暖,两梯三户,70年,有,101101295121,商品房,2017-03-07,普通住宅,满五年,非共有,281,47953,2017-04-17
加州水郡三期,2017.04.17 ,332万,39000,345,9,0,11,33,1553,2室1厅1厨1卫,底层,10,85.13,暂无数据,71.8,板塔结合,南 北,2009,精装,钢混结构,自供暖,一梯三户,70年,有,101101448356,商品房,2017-04-08,普通住宅,满两年,非共有,332,39000,2017-04-17
加州水郡三期,2017.04.10 ,319.5万,36619,320,77,7,70,114,7248,2室1厅1厨1卫,低楼层,15,87.25,平层,70.32,塔楼,西南 北,2007,精装,钢混结构,自供暖,两梯三户,70年,有,101101096539,商品房,2017-01-23,普通住宅,满两年,非共有,319.5,36619,2017-04-10
加州水郡三期,2017.04.09 ,253万,42962,259,3,1,5,73,1650,1室1厅1厨1卫,高楼层,11,58.89,平层,49.93,板塔结合,东 北,2009,精装,钢混结构,自供暖,一梯三户,70年,有,101101438198,商品房,2017-04-06,普通住宅,满两年,非共有,253,42962,2017-04-09
加州水郡三期,2017.04.07 ,520万,37907,535,43,1,9,27,1706,4室2厅1厨2卫,高楼层,11,137.18,平层,115.52,板塔结合,东 南 北,2009,其他,钢混结构,自供暖,一梯两户,70年,有,101101227079,商品房,2017-02-24,普通住宅,满五年,非共有,520,37907,2017-04-07
加州水郡三期,2017.04.04 ,494.5万,33755,505,33,2,34,100,9123,3室2厅1厨2卫,低楼层,14,146.5,暂无数据,117.95,板塔结合,南 北,2009,精装,钢混结构,自供暖,两梯两户,70年,有,101101266935,商品房,2017-03-03,普通住宅,满五年,非共有,494.5,33755,2017-04-04
加州水郡三期,2017.04.01 ,10万,2340,10,4,0,0,0,2,车位,地下室,1,42.75,暂无数据,暂无数据,暂无数据,东,未知,简装,钢混结构,暂无数据,暂无数据,70年,暂无数据,101101403536,商品房,2017-03-29,车库,暂无数据,非共有,10,2340,2017-04-01
加州水郡三期,2017.04 , , , , , , , , ,2室1厅1厨1卫,高楼层,15,87.71,平层,72.77,板塔结合,东,2009,精装,钢混结构,自供暖,两梯六户,70年,有,101100368738,商品房,2016-07-29,普通住宅,满两年,非共有,暂无价格,其他公司成交,2017-04
加州水郡三期,2017.04 , , , , , , , , ,1室1厅1厨1卫,低楼层,14,53.8,暂无数据,暂无数据,板塔结合,南,2009,精装,钢混结构,自供暖,两梯三户,70年,有,101101485030,商品房,2017-04-17,普通住宅,暂无数据,共有,暂无价格,其他公司成交,2017-04
