小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
林肯公园,2017.07.17 ,633万,68522,640,37,2,20,44,3461,2室1厅1厨1卫,中楼层,17,92.38,平层,71.15,板楼,南 北,2010,精装,钢混结构,集中供暖,两梯两户,70年,有,101101689024,商品房,2017-06-11,普通住宅,暂无数据,非共有,633,68522,2017-07-17,428,46331,2016-04-24
林肯公园,2017.06.21 ,611万,65742,665,39,0,33,58,7976,2室1厅1厨1卫,低楼层,24,92.94,平层,70.5,板楼,南,2001,精装,钢混结构,集中供暖,两梯四户,70年,有,101101582045,商品房,2017-05-14,普通住宅,满两年,非共有,611,65742,2017-06-21
林肯公园,2017.03.19 ,205万,56945,205,2,0,0,0,15,1室0厅1厨1卫,中楼层,24,36,平层,27.18,塔楼,南,2009,其他,钢混结构,集中供暖,四梯十六户,40年,有,101101348640,商品房,2017-03-17,商业办公类,暂无数据,非共有,205,56945,2017-03-19,100,27632,2016-04-04
林肯公园,2017.03.16 ,278万,51160,280,38,1,19,51,5778,1室1厅1厨1卫,高楼层,24,54.34,平层,40.82,塔楼,西南,2009,精装,钢混结构,集中供暖,四梯十六户,40年,有,101101122457,商品房,2017-02-06,商业办公类,满两年,共有,278,51160,2017-03-16
林肯公园,2017.03.15 ,350万,51783,350,35,0,58,81,4845,2室1厅1厨1卫,中楼层,24,67.59,平层,50.76,塔楼,东北,2009,精装,钢混结构,集中供暖,四梯十六户,40年,有,101101139349,商品房,2017-02-09,商业办公类,满五年,非共有,350,51783,2017-03-15
林肯公园,2017.03.15 ,207万,59827,208,182,8,139,42,3095,1室0厅1厨1卫,高楼层,24,34.6,平层,暂无数据,塔楼,南,2009,精装,钢混结构,集中供暖,四梯十八户,40年,有,101100581217,商品房,2016-09-14,商业办公类,暂无数据,非共有,207,59827,2017-03-15,102,29480,2016-03-30
林肯公园,2017.03.15 ,262万,51023,265,24,0,17,23,1659,1室1厅1厨1卫,中楼层,24,51.35,平层,39.52,塔楼,北,2011,精装,钢混结构,集中供暖,四梯十八户,40年,有,101101200972,商品房,2017-02-19,商业办公类,暂无数据,非共有,262,51023,2017-03-15
林肯公园,2017.03.15 ,307万,48461,326,39,3,4,31,2610,2室1厅1厨1卫,高楼层,24,63.35,平层,48.67,塔楼,东,2011,精装,钢混结构,集中供暖,四梯十八户,40年,有,101101102645,商品房,2017-02-04,商业办公类,暂无数据,非共有,307,48461,2017-03-15,暂无价格,其他公司成交,2016-08
林肯公园,2017.03.12 ,642万,70050,650,8,0,4,16,1049,2室1厅1厨1卫,中楼层,24,91.65,平层,69.62,板楼,南 北,2009,精装,钢混结构,集中供暖,两梯四户,70年,有,101101280268,商品房,2017-03-05,普通住宅,满五年,共有,642,70050,2017-03-12
林肯公园,2017.03.12 ,195万,53913,195,14,1,61,56,7811,1室0厅1厨1卫,低楼层,24,36.17,平层,27.18,塔楼,西,2009,精装,钢混结构,集中供暖,四梯十六户,40年,有,101101240617,商品房,2017-02-26,商业办公类,满两年,非共有,195,53913,2017-03-12
林肯公园,2017.03.11 ,272万,53043,275,15,0,10,44,4362,1室1厅1厨1卫,中楼层,24,51.28,平层,39.46,塔楼,南,2011,精装,钢混结构,集中供暖,四梯十八户,40年,有,101101235819,商品房,2017-02-25,商业办公类,满两年,非共有,272,53043,2017-03-11
